ticker,date,open,high,low,close
CVNA,2021-04-07,273.11,276.199,266.88,267.3
CVNA,2021-04-08,268.2,273.99,267.44,271.0
CVNA,2021-04-09,273.41,273.41,265.18,271.3
CVNA,2021-04-12,266.35,270.805,259.37,269.28
CVNA,2021-04-13,272.19,277.85,268.08,276.71
CVNA,2021-04-14,278.0,282.18,268.3,270.09
CVNA,2021-04-15,272.92,285.96,269.24,281.69
CVNA,2021-04-16,283.25,283.25,272.25,275.09
CVNA,2021-04-19,273.86,279.14,269.25,276.5
CVNA,2021-04-20,276.51,276.81,258.68,262.63
CVNA,2021-04-21,258.0,270.3,255.01,268.18
CVNA,2021-04-22,270.19,270.35,258.435,265.01
CVNA,2021-04-23,266.98,278.01,260.41,278.01
CVNA,2021-04-26,279.31,296.33,278.0,294.39
CVNA,2021-04-27,295.94,301.16,291.725,294.76
CVNA,2021-04-28,295.0,298.515,289.296,293.49
CVNA,2021-04-29,294.76,297.0,284.01,288.74
CVNA,2021-04-30,285.26,290.17,282.1,285.26
CVNA,2021-05-03,297.43,297.93,289.0,290.0
CVNA,2021-05-04,285.75,290.55,276.59,289.23
CVNA,2021-05-05,293.27,293.65,279.25,280.62
CVNA,2021-05-06,276.84,278.345,258.38,263.45
CVNA,2021-05-07,259.0,261.97,246.49,247.81
CVNA,2021-05-10,243.11,245.87,236.25,242.18
CVNA,2021-05-11,231.73,245.41,229.69,239.19
CVNA,2021-05-12,233.43,234.98,222.79,226.54
CVNA,2021-05-13,229.67,233.09,223.312,223.87
CVNA,2021-05-14,227.3,239.58,227.3,237.53
CVNA,2021-05-17,235.03,238.74,222.0,226.56
CVNA,2021-05-18,228.28,230.57,223.87,227.35
CVNA,2021-05-19,221.065,232.22,219.4,228.15
CVNA,2021-05-20,229.72,243.0,228.58,241.71
CVNA,2021-05-21,243.82,247.24,240.01,246.42
CVNA,2021-05-24,248.86,259.51,247.65,253.8
CVNA,2021-05-25,256.81,263.76,256.08,259.8
CVNA,2021-05-26,260.38,262.64,253.96,259.13
CVNA,2021-05-27,262.5,273.0,256.5,267.07
CVNA,2021-05-28,265.32,269.53,264.51,265.09
CVNA,2021-06-01,267.26,275.85,259.84,273.14
CVNA,2021-06-02,274.5,281.72,271.31,278.65
CVNA,2021-06-03,274.54,278.14,268.905,273.9
CVNA,2021-06-04,275.0,280.01,272.66,279.87
CVNA,2021-06-07,278.44,281.18,273.96,279.85
CVNA,2021-06-08,280.0,280.59,272.75,276.33
CVNA,2021-06-09,275.65,276.78,264.07,264.51
CVNA,2021-06-10,264.81,268.39,263.745,266.67
CVNA,2021-06-11,268.65,275.0,267.06,274.66
CVNA,2021-06-14,274.75,279.89,274.74,278.69
CVNA,2021-06-15,277.0,277.665,269.0,273.2
CVNA,2021-06-16,273.06,281.58,272.0,279.46
CVNA,2021-06-17,281.74,292.0,280.3,291.16
CVNA,2021-06-18,291.71,296.62,288.17,294.32
CVNA,2021-06-21,297.39,299.26,286.38,295.73
CVNA,2021-06-22,298.16,314.5,296.87,313.1
CVNA,2021-06-23,306.5,316.17,305.65,314.73
CVNA,2021-06-24,318.81,319.5,303.01,304.51
CVNA,2021-06-25,306.33,306.5,298.09,300.16
CVNA,2021-06-28,299.94,310.06,299.33,305.47
CVNA,2021-06-29,301.63,303.405,296.61,301.72
CVNA,2021-06-30,301.67,307.45,299.25,301.82
CVNA,2021-07-01,300.0,308.5,297.283,308.01
CVNA,2021-07-02,310.0,313.55,307.112,312.08
CVNA,2021-07-06,312.39,322.13,310.535,316.24
CVNA,2021-07-07,317.0,320.02,312.055,316.88
CVNA,2021-07-08,308.94,322.62,308.77,322.51
CVNA,2021-07-09,323.31,327.78,319.65,323.42
CVNA,2021-07-12,323.33,326.81,321.825,324.12
CVNA,2021-07-13,325.13,329.1,320.88,323.07
CVNA,2021-07-14,323.49,324.44,312.415,314.43
CVNA,2021-07-15,314.43,319.82,306.74,311.2
CVNA,2021-07-16,314.38,318.85,312.0,313.27
CVNA,2021-07-19,307.97,311.21,302.94,311.04
CVNA,2021-07-20,314.67,328.26,312.5,325.34
CVNA,2021-07-21,323.67,332.5,321.0,331.7
CVNA,2021-07-22,330.44,338.875,330.44,335.23
CVNA,2021-07-23,334.77,341.4,327.96,338.92
CVNA,2021-07-26,338.8,339.095,334.46,336.64
CVNA,2021-07-27,337.02,338.92,327.25,336.99
CVNA,2021-07-28,339.08,344.32,333.42,339.32
CVNA,2021-07-29,337.74,340.73,335.4,339.19
CVNA,2021-07-30,336.4,341.85,334.3,337.56
CVNA,2021-08-02,338.0,338.05,333.36,333.95
CVNA,2021-08-03,333.95,335.022,328.0,332.37
CVNA,2021-08-04,331.4,334.99,326.47,330.91
CVNA,2021-08-05,328.45,337.91,328.26,337.0
CVNA,2021-08-06,365.45,372.01,338.5,345.65
CVNA,2021-08-09,343.75,357.86,339.11,356.34
CVNA,2021-08-10,359.54,376.83,358.96,370.1
CVNA,2021-08-11,367.38,375.3,356.6,360.7
CVNA,2021-08-12,360.54,365.04,356.81,358.15
CVNA,2021-08-13,358.35,361.95,357.885,360.98
CVNA,2021-08-16,359.11,364.13,354.128,361.5
CVNA,2021-08-17,354.88,356.93,348.195,352.29
CVNA,2021-08-18,354.2,355.03,341.45,350.66
CVNA,2021-08-19,349.99,354.52,347.5,349.95
CVNA,2021-08-20,350.08,353.011,345.36,349.76
CVNA,2021-08-23,349.76,360.28,349.76,357.58
CVNA,2021-08-24,361.12,363.09,352.49,353.39
CVNA,2021-08-25,355.05,358.2,352.5,354.39
CVNA,2021-08-26,352.25,357.1,349.28,351.74
CVNA,2021-08-27,345.86,348.96,336.5,337.52
CVNA,2021-08-30,339.09,341.69,332.7,337.76
CVNA,2021-08-31,340.0,340.0,323.13,328.06
CVNA,2021-09-01,328.84,333.28,325.94,330.48
CVNA,2021-09-02,332.76,334.19,319.66,320.02
CVNA,2021-09-03,319.0,329.32,316.36,328.66
CVNA,2021-09-07,330.02,333.453,326.8,330.18
CVNA,2021-09-08,330.48,331.92,325.09,328.9
CVNA,2021-09-09,327.46,334.91,327.28,328.81
CVNA,2021-09-10,331.86,333.4,324.41,329.72
CVNA,2021-09-13,330.26,331.95,316.79,326.06
CVNA,2021-09-14,327.58,338.585,326.74,329.07
CVNA,2021-09-15,332.57,332.57,325.45,329.86
CVNA,2021-09-16,325.33,345.98,323.613,342.24
CVNA,2021-09-17,340.21,343.18,329.48,330.1
CVNA,2021-09-20,322.21,327.12,314.72,326.5
CVNA,2021-09-21,330.48,332.76,318.0,318.22
CVNA,2021-09-22,319.8,325.22,318.17,321.06
CVNA,2021-09-23,323.38,328.97,316.28,319.25
CVNA,2021-09-24,319.09,324.38,315.56,321.99
CVNA,2021-09-27,320.39,322.395,316.1,319.12
CVNA,2021-09-28,315.76,316.91,301.96,305.78
CVNA,2021-09-29,309.0,309.98,304.17,305.81
CVNA,2021-09-30,297.86,307.54,294.99,301.54
CVNA,2021-10-01,305.14,305.14,292.95,302.83
CVNA,2021-10-04,298.26,299.98,286.82,294.07
CVNA,2021-10-05,295.02,295.31,282.805,286.78
CVNA,2021-10-06,281.08,290.69,280.0,285.76
CVNA,2021-10-07,290.99,293.11,284.34,285.31
CVNA,2021-10-08,286.13,288.11,282.19,282.43
CVNA,2021-10-11,289.82,290.18,282.07,282.74
CVNA,2021-10-12,286.05,287.57,281.04,281.48
CVNA,2021-10-13,284.42,284.92,280.25,282.54
CVNA,2021-10-14,285.8,289.41,282.85,284.08
CVNA,2021-10-15,286.92,291.615,285.0,287.06
CVNA,2021-10-18,286.0,291.62,286.0,288.94
CVNA,2021-10-19,291.66,295.71,288.68,290.85
CVNA,2021-10-20,291.3,294.39,287.75,289.03
CVNA,2021-10-21,290.96,305.799,290.06,301.76
CVNA,2021-10-22,297.71,299.04,292.46,297.59
CVNA,2021-10-25,298.07,299.75,289.08,292.23
CVNA,2021-10-26,295.09,295.88,288.33,291.56
CVNA,2021-10-27,303.95,305.99,289.325,291.53
CVNA,2021-10-28,291.58,299.74,290.92,297.96
CVNA,2021-10-29,295.91,308.01,295.91,303.18
CVNA,2021-11-01,302.82,309.5,299.67,301.92
CVNA,2021-11-02,301.0,304.24,298.12,300.3
CVNA,2021-11-03,300.31,305.94,298.84,301.41
CVNA,2021-11-04,301.22,302.14,295.06,300.59
CVNA,2021-11-05,289.83,307.11,275.33,297.89
CVNA,2021-11-08,294.11,298.78,290.91,292.73
CVNA,2021-11-09,295.54,300.63,293.33,295.85
CVNA,2021-11-10,293.06,295.1,284.655,287.26
CVNA,2021-11-11,286.34,287.81,279.29,286.28
CVNA,2021-11-12,290.0,294.87,285.51,294.43
CVNA,2021-11-15,296.22,302.46,295.84,298.18
CVNA,2021-11-16,298.51,301.225,295.92,300.79
CVNA,2021-11-17,301.42,304.325,291.83,292.24
CVNA,2021-11-18,292.6,292.75,282.3,288.62
CVNA,2021-11-19,289.35,293.21,285.43,291.72
CVNA,2021-11-22,294.11,294.11,280.06,284.69
CVNA,2021-11-23,281.64,285.5,276.08,282.01
CVNA,2021-11-24,279.18,291.0,276.09,290.2
CVNA,2021-11-26,290.6,295.97,287.87,291.11
CVNA,2021-11-29,293.15,296.7,290.15,291.97
CVNA,2021-11-30,293.01,293.52,277.54,280.42
CVNA,2021-12-01,282.01,286.25,265.49,266.54
CVNA,2021-12-02,264.23,270.37,257.98,265.65
CVNA,2021-12-03,266.0,268.33,245.39,261.35
CVNA,2021-12-06,261.94,268.82,255.17,263.12
CVNA,2021-12-07,267.5,269.45,261.623,263.99
CVNA,2021-12-08,265.0,269.53,260.88,267.87
CVNA,2021-12-09,266.76,270.54,265.09,268.04
CVNA,2021-12-10,269.54,272.65,263.5,270.82
CVNA,2021-12-13,270.18,274.35,261.55,264.02
CVNA,2021-12-14,259.99,259.99,240.3,241.0
CVNA,2021-12-15,237.14,239.41,215.66,226.5
CVNA,2021-12-16,227.52,230.05,197.43,204.12
CVNA,2021-12-17,200.53,224.99,194.695,223.59
CVNA,2021-12-20,219.59,221.97,204.985,205.61
CVNA,2021-12-21,209.0,227.17,207.01,227.0
CVNA,2021-12-22,226.09,238.09,225.49,237.84
CVNA,2021-12-23,238.0,245.83,236.38,240.78
CVNA,2021-12-27,239.85,241.99,231.09,232.18
CVNA,2021-12-28,233.0,237.215,229.97,233.76
CVNA,2021-12-29,234.29,234.29,224.78,225.29
CVNA,2021-12-30,225.29,237.73,224.856,233.08
CVNA,2021-12-31,232.49,234.31,225.71,231.79
CVNA,2022-01-03,234.38,239.64,228.99,239.63
CVNA,2022-01-04,238.3,240.585,209.155,220.94
CVNA,2022-01-05,217.69,218.19,197.49,198.0
CVNA,2022-01-06,196.63,202.69,184.38,191.38
CVNA,2022-01-07,188.73,195.98,184.58,184.71
CVNA,2022-01-10,180.0,183.76,171.81,183.44
CVNA,2022-01-11,179.44,193.23,178.5,186.2
CVNA,2022-01-12,184.76,186.0,173.285,177.53
CVNA,2022-01-13,179.99,180.575,161.25,163.0
CVNA,2022-01-14,160.61,165.5,147.67,156.39
CVNA,2022-01-18,152.12,169.89,148.22,162.09
CVNA,2022-01-19,163.23,168.54,153.02,157.13
CVNA,2022-01-20,158.05,175.4,157.27,157.99
CVNA,2022-01-21,153.67,155.48,133.88,135.65
CVNA,2022-01-24,132.0,160.73,130.25,157.9
CVNA,2022-01-25,153.0,159.95,139.65,146.53
CVNA,2022-01-26,153.17,155.0,137.75,140.95
CVNA,2022-01-27,142.61,144.83,133.42,141.68
CVNA,2022-01-28,144.73,151.79,134.692,145.99
CVNA,2022-01-31,146.42,163.15,146.03,162.06
CVNA,2022-02-01,164.02,166.51,153.64,164.78
CVNA,2022-02-02,164.25,167.0,153.55,158.4
CVNA,2022-02-03,152.95,155.56,143.75,146.94
CVNA,2022-02-04,150.04,156.89,144.49,150.31
CVNA,2022-02-07,148.69,158.971,143.76,146.33
CVNA,2022-02-08,143.62,154.3,142.67,153.13
CVNA,2022-02-09,156.66,162.89,152.19,162.69
CVNA,2022-02-10,156.0,163.18,152.55,154.54
CVNA,2022-02-11,154.94,159.02,137.85,141.35
CVNA,2022-02-14,140.02,146.73,137.3,140.63
CVNA,2022-02-15,143.34,147.4,137.11,142.5
CVNA,2022-02-16,141.0,141.29,133.03,138.62
CVNA,2022-02-17,137.35,145.77,132.56,135.23
CVNA,2022-02-18,135.41,137.76,125.25,126.4
CVNA,2022-02-22,125.02,128.75,116.93,119.25
CVNA,2022-02-23,119.26,123.47,113.285,113.65
CVNA,2022-02-24,107.64,127.67,107.5,126.05
CVNA,2022-02-25,135.02,156.68,121.19,152.57
CVNA,2022-02-28,149.2,155.92,145.5,150.47
CVNA,2022-03-01,148.73,149.79,135.32,145.06
CVNA,2022-03-02,142.89,145.0,134.65,138.61
CVNA,2022-03-03,142.93,144.13,122.285,123.33
CVNA,2022-03-04,123.27,123.5,102.19,103.84
CVNA,2022-03-07,106.88,110.74,99.71,104.94
CVNA,2022-03-08,105.87,115.32,97.6965,105.2
CVNA,2022-03-09,115.0,122.85,113.01,116.55
CVNA,2022-03-10,114.0,114.95,106.8,113.48
CVNA,2022-03-11,114.99,118.24,110.15,113.79
CVNA,2022-03-14,111.47,121.18,104.53,105.48
CVNA,2022-03-15,106.45,122.3,104.03,120.44
CVNA,2022-03-16,123.52,130.78,120.91,129.45
CVNA,2022-03-17,126.41,135.85,124.56,134.86
CVNA,2022-03-18,133.81,146.25,132.94,142.43
CVNA,2022-03-21,140.03,144.0,133.5,136.31
CVNA,2022-03-22,134.81,143.98,128.99,141.28
CVNA,2022-03-23,138.37,150.84,132.22,141.19
CVNA,2022-03-24,140.77,149.07,133.53,148.65
CVNA,2022-03-25,149.17,149.69,125.8,128.52
CVNA,2022-03-28,127.0,129.86,119.61,129.86
CVNA,2022-03-29,134.75,140.12,129.66,138.69
CVNA,2022-03-30,134.29,138.645,125.27,125.98
CVNA,2022-03-31,126.11,126.55,118.45,119.29
CVNA,2022-04-01,119.87,123.35,116.72,119.46
CVNA,2022-04-04,119.32,134.68,119.32,132.96
CVNA,2022-04-05,126.27,129.43,118.23,121.46
CVNA,2022-04-06,117.01,117.11,107.03,113.73
CVNA,2022-04-07,111.76,116.148,106.1,111.23
CVNA,2022-04-08,110.12,113.94,106.13,107.31
CVNA,2022-04-11,105.0,114.24,102.56,106.01
CVNA,2022-04-12,106.64,111.68,98.5,100.78
CVNA,2022-04-13,99.73,107.17,97.05,105.09
CVNA,2022-04-14,105.64,105.86,98.12,101.53
CVNA,2022-04-18,99.82,100.4,93.99,96.55
CVNA,2022-04-19,95.76,103.42,94.8485,101.77
CVNA,2022-04-20,100.84,101.79,92.15,92.5
CVNA,2022-04-21,86.01,95.0,79.28,83.14
CVNA,2022-04-22,88.41,91.4,82.25,83.75
CVNA,2022-04-25,80.99,82.57,75.34,81.21
CVNA,2022-04-26,81.19,81.96,70.18,70.49
CVNA,2022-04-27,71.72,79.0,63.36,65.74
CVNA,2022-04-28,66.53,68.36,58.23,64.37
CVNA,2022-04-29,65.0,68.96,57.405,57.96
CVNA,2022-05-02,57.42,60.943,55.28,60.47
CVNA,2022-05-03,58.01,59.68,54.9,57.33
CVNA,2022-05-04,54.64,59.85,52.3694,59.65
CVNA,2022-05-05,56.8,56.995,47.45,48.92
CVNA,2022-05-06,48.02,48.15,40.76,46.48
CVNA,2022-05-09,46.35,46.9,38.42,38.77
CVNA,2022-05-10,41.285,42.02,35.08,36.68
CVNA,2022-05-11,35.73,38.64,29.13,30.0
CVNA,2022-05-12,29.41,45.3,28.35,37.4
CVNA,2022-05-13,40.21,45.45,36.71,38.31
CVNA,2022-05-16,42.56,46.35,37.9,38.4
CVNA,2022-05-17,39.77,41.74,37.17,41.6
CVNA,2022-05-18,40.19,40.258,34.52,35.05
CVNA,2022-05-19,35.06,36.38,31.8,32.88
CVNA,2022-05-20,33.59,33.69,30.45,33.57
CVNA,2022-05-23,32.81,33.21,28.75,30.24
CVNA,2022-05-24,29.63,29.76,25.69,26.65
CVNA,2022-05-25,26.5,31.5999,26.44,30.96
CVNA,2022-05-26,30.38,32.99,29.71,31.09
CVNA,2022-05-27,31.99,34.4,31.7,33.85
CVNA,2022-05-31,33.36,34.29,28.81,29.44
CVNA,2022-06-01,29.46,30.0499,26.31,26.49
CVNA,2022-06-02,26.15,30.64,25.26,30.08
CVNA,2022-06-03,29.0,29.4202,26.27,26.52
CVNA,2022-06-06,27.26,27.26,24.73,24.88
CVNA,2022-06-07,24.16,25.45,23.6,25.41
CVNA,2022-06-08,25.22,27.24,24.42,25.2
CVNA,2022-06-09,25.29,25.43,22.675,23.13
CVNA,2022-06-10,22.87,23.74,21.61,22.01
CVNA,2022-06-13,20.39,21.45,19.8,21.03
CVNA,2022-06-14,21.41,22.33,20.235,20.92
CVNA,2022-06-15,21.96,25.42,21.62,24.43
CVNA,2022-06-16,22.37,23.69,20.84,21.4
CVNA,2022-06-17,21.71,24.44,21.6,24.27
CVNA,2022-06-21,24.96,27.42,24.8,24.91
CVNA,2022-06-22,24.06,26.79,24.06,25.14
CVNA,2022-06-23,25.43,28.81,24.86,28.64
CVNA,2022-06-24,27.72,31.5599,27.28,31.52
CVNA,2022-06-27,31.87,32.37,28.38,30.34
CVNA,2022-06-28,29.91,30.7,24.56,24.74
CVNA,2022-06-29,24.17,24.5595,22.2,23.11
CVNA,2022-06-30,23.0,24.34,21.7018,22.58
CVNA,2022-07-01,22.96,23.67,21.43,21.87
CVNA,2022-07-05,21.3,27.85,20.66,27.58
CVNA,2022-07-06,27.34,28.39,25.82,26.3
CVNA,2022-07-07,26.27,26.94,25.02,26.78
CVNA,2022-07-08,25.88,28.49,24.71,25.09
CVNA,2022-07-11,24.58,24.58,21.68,22.09
CVNA,2022-07-12,22.54,22.9,21.54,22.07
CVNA,2022-07-13,21.0,22.47,20.18,20.97
CVNA,2022-07-14,20.55,20.81,19.45,20.23
CVNA,2022-07-15,20.69,21.76,20.07,21.25
CVNA,2022-07-18,21.9489,23.59,21.68,22.25
CVNA,2022-07-19,22.25,22.87,20.53,22.85
CVNA,2022-07-20,23.09,27.55,22.8,27.38
CVNA,2022-07-21,26.83,28.93,26.53,28.21
CVNA,2022-07-22,27.78,28.9,24.7301,25.38
CVNA,2022-07-25,25.29,26.17,24.17,25.2
CVNA,2022-07-26,23.98,24.4399,23.23,24.18
CVNA,2022-07-27,25.75,26.54,24.086,26.36
CVNA,2022-07-28,26.2,27.75,25.13,27.18
CVNA,2022-07-29,27.16,29.6,26.08,29.15
CVNA,2022-08-01,28.54,31.27,28.26,30.17
CVNA,2022-08-02,28.81,34.8299,28.58,34.05
CVNA,2022-08-03,34.75,35.59,32.5,34.9
CVNA,2022-08-04,34.96,37.97,32.09,33.54
CVNA,2022-08-05,34.71,48.49,34.63,46.98
CVNA,2022-08-08,46.89,50.77,43.2301,46.46
CVNA,2022-08-09,44.85,45.9,40.57,41.43
CVNA,2022-08-10,45.46,48.095,44.77,47.31
CVNA,2022-08-11,50.26,57.3199,49.37,50.13
CVNA,2022-08-12,50.93,52.5,48.05,52.1
CVNA,2022-08-15,51.715,52.2,48.8,51.0
CVNA,2022-08-16,50.9,58.05,48.9365,54.59
CVNA,2022-08-17,52.9,54.42,48.61,49.62
CVNA,2022-08-18,49.09,49.1199,45.85,47.86
CVNA,2022-08-19,45.62,46.3,41.905,42.3
CVNA,2022-08-22,40.29,41.25,35.2501,35.96
CVNA,2022-08-23,36.09,36.43,34.055,34.7
CVNA,2022-08-24,35.35,37.8162,34.89,36.09
CVNA,2022-08-25,37.42,39.28,36.64,38.49
CVNA,2022-08-26,38.69,39.5,34.05,35.54
CVNA,2022-08-29,34.65,35.43,33.4,34.21
CVNA,2022-08-30,34.94,36.41,31.93,33.09
CVNA,2022-08-31,33.75,34.7878,32.08,32.99
CVNA,2022-09-01,32.35,32.94,30.39,32.78
CVNA,2022-09-02,33.88,33.88,30.36,31.58
CVNA,2022-09-06,31.6,32.3,29.91,31.49
CVNA,2022-09-07,31.22,33.99,30.8007,33.31
CVNA,2022-09-08,32.18,34.02,31.698,33.98
CVNA,2022-09-09,34.32,37.48,34.2,36.62
CVNA,2022-09-12,40.2,42.49,38.82,42.28
CVNA,2022-09-13,37.2001,38.98,36.6,36.81
CVNA,2022-09-14,36.61,36.8,34.26,36.07
CVNA,2022-09-15,35.44,38.48,35.31,37.02
CVNA,2022-09-16,35.12,35.46,32.51,32.92
CVNA,2022-09-19,32.53,34.15,32.22,33.45
CVNA,2022-09-20,32.51,33.33,30.91,30.97
CVNA,2022-09-21,31.29,33.57,30.4203,30.66
CVNA,2022-09-22,30.28,30.8199,26.85,26.97
CVNA,2022-09-23,26.265,26.9957,25.253,26.2
CVNA,2022-09-26,26.58,27.68,24.42,24.44
CVNA,2022-09-27,26.11,26.83,24.41,24.83
CVNA,2022-09-28,25.17,27.28,24.84,26.87
CVNA,2022-09-29,24.02,24.2,20.53,21.57
CVNA,2022-09-30,20.91,22.17,20.0,20.3
CVNA,2022-10-03,20.41,21.84,19.3,21.46
CVNA,2022-10-04,22.89,23.97,22.3901,23.26
CVNA,2022-10-05,22.01,22.3,20.86,21.55
CVNA,2022-10-06,21.54,22.66,20.585,21.13
CVNA,2022-10-07,20.44,20.45,18.81,19.27
CVNA,2022-10-10,19.25,19.29,17.36,18.21
CVNA,2022-10-11,18.25,19.67,17.3,18.32
CVNA,2022-10-12,18.14,19.26,17.42,19.07
CVNA,2022-10-13,17.76,19.47,17.05,18.87
CVNA,2022-10-14,19.45,20.16,17.1,17.14
CVNA,2022-10-17,17.93,18.9299,17.51,18.22
CVNA,2022-10-18,18.66,19.56,18.1094,18.37
CVNA,2022-10-19,17.57,17.69,14.55,14.99
CVNA,2022-10-20,14.9,15.74,14.25,14.48
CVNA,2022-10-21,14.23,15.1,13.67,14.25
CVNA,2022-10-24,14.07,14.07,12.9,13.38
CVNA,2022-10-25,13.59,15.5,13.535,15.28
CVNA,2022-10-26,14.77,16.42,14.71,15.1
CVNA,2022-10-27,15.05,15.8399,14.52,14.52
CVNA,2022-10-28,14.22,14.6999,13.61,14.49
CVNA,2022-10-31,14.56,15.09,13.51,13.53
CVNA,2022-11-01,15.26,16.07,14.941,15.28
CVNA,2022-11-02,15.22,15.24,13.46,13.47
CVNA,2022-11-03,13.31,14.63,12.74,14.35
CVNA,2022-11-04,13.04,13.5,8.37,8.76
CVNA,2022-11-07,8.77,8.88,6.68,7.39
CVNA,2022-11-08,7.43,7.61,6.5,7.36
CVNA,2022-11-09,7.73,8.38,7.26,7.59
CVNA,2022-11-10,8.41,10.42,8.41,9.99
CVNA,2022-11-11,9.11,11.9,8.92,11.88
CVNA,2022-11-14,11.56,11.6797,9.71,9.74
CVNA,2022-11-15,10.56,10.91,9.77,9.93
CVNA,2022-11-16,9.47,9.485,8.54,8.55
CVNA,2022-11-17,8.1,8.48,7.9,8.32
CVNA,2022-11-18,8.59,8.64,7.61,8.06
CVNA,2022-11-21,7.67,7.77,6.8604,7.05
CVNA,2022-11-22,7.03,7.28,6.7,6.8
CVNA,2022-11-23,7.32,8.23,7.03,8.12
CVNA,2022-11-25,7.93,8.28,7.71,7.97
CVNA,2022-11-28,7.8,8.13,7.41,7.47
CVNA,2022-11-29,7.6,7.82,7.32,7.34
CVNA,2022-11-30,7.01,7.74,6.79,7.71
CVNA,2022-12-01,7.74,8.62,7.59,8.13
CVNA,2022-12-02,7.8,8.18,7.47,8.07
CVNA,2022-12-05,7.97,8.1499,7.09,7.1
CVNA,2022-12-06,7.17,7.19,6.5,6.71
CVNA,2022-12-07,4.44,4.88,3.55,3.83
CVNA,2022-12-08,4.02,5.24,3.87,4.96
CVNA,2022-12-09,4.55,5.94,4.42,5.05
CVNA,2022-12-12,5.12,5.1899,4.67,4.95
CVNA,2022-12-13,5.59,5.65,4.61,4.83
CVNA,2022-12-14,4.74,5.59,4.74,5.26
CVNA,2022-12-15,5.1,5.88,5.06,5.47
CVNA,2022-12-16,5.3,5.51,4.89,5.03
CVNA,2022-12-19,5.0,5.0,4.2,4.42
CVNA,2022-12-20,4.3,4.44,4.06,4.16
CVNA,2022-12-21,4.07,4.535,4.02,4.32
CVNA,2022-12-22,4.22,4.26,3.7615,4.13
CVNA,2022-12-23,4.08,4.205,3.94,4.05
CVNA,2022-12-27,3.94,4.02,3.6949,3.72
CVNA,2022-12-28,3.69,3.95,3.62,3.83
CVNA,2022-12-29,3.84,4.52,3.82,4.45
CVNA,2022-12-30,4.33,4.75,4.315,4.74
CVNA,2023-01-03,4.81,4.88,4.42,4.63
CVNA,2023-01-04,4.66,5.0977,4.555,5.04
CVNA,2023-01-05,4.87,4.92,4.51,4.55
CVNA,2023-01-06,4.59,4.59,4.23,4.41
CVNA,2023-01-09,4.47,4.79,4.39,4.44
CVNA,2023-01-10,4.38,4.655,4.35,4.42
CVNA,2023-01-11,4.48,5.83,4.47,5.5
CVNA,2023-01-12,5.63,8.1,5.16,8.03
CVNA,2023-01-13,7.42,8.44,6.49,7.02
CVNA,2023-01-17,7.21,8.21,6.83,7.31
CVNA,2023-01-18,7.68,8.3,6.8919,6.98
CVNA,2023-01-19,6.75,6.799,6.042,6.38
CVNA,2023-01-20,6.495,6.55,6.06,6.49
CVNA,2023-01-23,6.63,7.39,6.49,7.18
CVNA,2023-01-24,7.08,7.56,6.62,6.64
CVNA,2023-01-25,6.41,6.695,6.08,6.43
CVNA,2023-01-26,6.81,7.15,6.15,6.5
CVNA,2023-01-27,6.4,8.09,6.33,7.77
CVNA,2023-01-30,8.35,10.866,8.112,10.0
CVNA,2023-01-31,11.08,11.18,9.135,10.17
CVNA,2023-02-01,10.1,14.35,9.85,13.56
CVNA,2023-02-02,17.43,19.874,13.41,14.25
CVNA,2023-02-03,12.95,16.21,12.95,14.45
CVNA,2023-02-06,13.96,14.5899,13.02,13.43
CVNA,2023-02-07,13.36,13.79,12.1,13.19
CVNA,2023-02-08,13.0,16.77,12.77,14.01
CVNA,2023-02-09,15.0,15.4,11.8,11.95
CVNA,2023-02-10,11.665,12.24,10.61,10.84
CVNA,2023-02-13,10.66,11.36,10.17,11.02
CVNA,2023-02-14,10.68,11.7499,10.06,10.72
CVNA,2023-02-15,10.545,12.805,10.5203,12.69
CVNA,2023-02-16,11.73,12.3889,10.91,10.92
CVNA,2023-02-17,11.28,11.9,10.88,11.37
CVNA,2023-02-21,11.12,11.76,9.9,10.06
CVNA,2023-02-22,10.31,10.815,9.5601,10.07
CVNA,2023-02-23,10.4,10.42,9.34,10.08
CVNA,2023-02-24,8.89,9.05,7.55,8.01
CVNA,2023-02-27,8.13,8.98,7.85,8.93
CVNA,2023-02-28,8.68,9.91,8.6502,9.42
CVNA,2023-03-01,9.5,9.57,8.69,8.91
CVNA,2023-03-02,8.58,9.73,8.42,9.47
CVNA,2023-03-03,9.41,10.25,9.3201,10.09
CVNA,2023-03-06,10.13,10.38,9.0901,9.11
CVNA,2023-03-07,9.18,9.5592,8.78,8.88
CVNA,2023-03-08,8.9,9.22,8.62,8.85
CVNA,2023-03-09,8.7,9.31,8.32,8.44
CVNA,2023-03-10,8.35,8.4,7.17,7.31
CVNA,2023-03-13,7.02,7.61,6.86,7.48
CVNA,2023-03-14,7.73,8.0,6.61,6.83
CVNA,2023-03-15,6.7,7.1774,6.45,7.05
CVNA,2023-03-16,6.92,7.585,6.63,7.41
CVNA,2023-03-17,7.21,7.9,7.02,7.65
CVNA,2023-03-20,7.43,7.82,6.87,7.07
CVNA,2023-03-21,7.19,8.09,7.18,7.93
CVNA,2023-03-22,10.15,10.25,8.4,8.43
CVNA,2023-03-23,8.63,9.47,7.87,8.35
CVNA,2023-03-24,8.18,8.47,7.95,8.19
CVNA,2023-03-27,8.35,8.445,7.57,7.62
